1, 44160, Note_on_c, 0, 75, 64
1, 44843, Note_on_c, 0, 75, 0
1, 44880, Note_on_c, 0, 80, 64
1, 45335, Note_on_c, 0, 80, 0
1, 45360, Note_on_c, 0, 83, 64
1, 45587, Note_on_c, 0, 83, 0
1, 45600, Note_on_c, 0, 80, 64
1, 45920, Note_on_c, 0, 80, 0
1, 46080, Note_on_c, 0, 82, 64
1, 46307, Note_on_c, 0, 82, 0
1, 46320, Note_on_c, 0, 83, 64
1, 46547, Note_on_c, 0, 83, 0
1, 46560, Note_on_c, 0, 85, 64
1, 46787, Note_on_c, 0, 85, 0
1, 46800, Note_on_c, 0, 82, 64
1, 47027, Note_on_c, 0, 82, 0
1, 47040, Note_on_c, 0, 83, 64
1, 47723, Note_on_c, 0, 83, 0
1, 47760, Note_on_c, 0, 82, 64
1, 48215, Note_on_c, 0, 82, 0
1, 48240, Note_on_c, 0, 80, 64
1, 48353, Note_on_c, 0, 80, 0
1, 48360, Note_on_c, 0, 78, 64
1, 48473, Note_on_c, 0, 78, 0
1, 48480, Note_on_c, 0, 77, 64
1, 48800, Note_on_c, 0, 77, 0
1, 48960, Note_on_c, 0, 83, 64
1, 49187, Note_on_c, 0, 83, 0
1, 49200, Note_on_c, 0, 85, 64
1, 49427, Note_on_c, 0, 85, 0
1, 49440, Note_on_c, 0, 87, 64
1, 49667, Note_on_c, 0, 87, 0
1, 49680, Note_on_c, 0, 89, 64
1, 49907, Note_on_c, 0, 89, 0
1, 49920, Note_on_c, 0, 83, 64
1, 50603, Note_on_c, 0, 83, 0
1, 50640, Note_on_c, 0, 82, 64
1, 51095, Note_on_c, 0, 82, 0
1, 51120, Note_on_c, 0, 75, 64
1, 51347, Note_on_c, 0, 75, 0
1, 51360, Note_on_c, 0, 80, 64
1, 51815, Note_on_c, 0, 80, 0
1, 51840, Note_on_c, 0, 78, 64
1, 52295, Note_on_c, 0, 78, 0
1, 52320, Note_on_c, 0, 77, 64
1, 52775, Note_on_c, 0, 77, 0
1, 52800, Note_on_c, 0, 78, 64
1, 53027, Note_on_c, 0, 78, 0
1, 53040, Note_on_c, 0, 77, 64
1, 53267, Note_on_c, 0, 77, 0
1, 53280, Note_on_c, 0, 75, 64
1, 53507, Note_on_c, 0, 75, 0
1, 53520, Note_on_c, 0, 73, 64
1, 53975, Note_on_c, 0, 73, 0
1, 54000, Note_on_c, 0, 80, 64
1, 54227, Note_on_c, 0, 80, 0
1, 54240, Note_on_c, 0, 75, 64
1, 54560, Note_on_c, 0, 75, 0
1, 54960, Note_on_c, 0, 70, 64
1, 55187, Note_on_c, 0, 70, 0
1, 55200, Note_on_c, 0, 71, 64
1, 55427, Note_on_c, 0, 71, 0
1, 55440, Note_on_c, 0, 70, 64
1, 55667, Note_on_c, 0, 70, 0
1, 55680, Note_on_c, 0, 73, 64
1, 57047, Note_on_c, 0, 73, 0
1, 57120, Note_on_c, 0, 65, 64
1, 57347, Note_on_c, 0, 65, 0
1, 57600, Note_on_c, 0, 89, 64
1, 57827, Note_on_c, 0, 89, 0
1, 57840, Note_on_c, 0, 90, 64
1, 58067, Note_on_c, 0, 90, 0
1, 58080, Note_on_c, 0, 89, 64
1, 58307, Note_on_c, 0, 89, 0
1, 58320, Note_on_c, 0, 90, 64
1, 58547, Note_on_c, 0, 90, 0
1, 58560, Note_on_c, 0, 89, 64
1, 59243, Note_on_c, 0, 89, 0
1, 59280, Note_on_c, 0, 92, 64
1, 59963, Note_on_c, 0, 92, 0
1, 60000, Note_on_c, 0, 87, 64
1, 60455, Note_on_c, 0, 87, 0
1, 60720, Note_on_c, 0, 82, 64
1, 60947, Note_on_c, 0, 82, 0
1, 60960, Note_on_c, 0, 83, 64
1, 61187, Note_on_c, 0, 83, 0
1, 61200, Note_on_c, 0, 82, 64
1, 61427, Note_on_c, 0, 82, 0
1, 61440, Note_on_c, 0, 75, 64
1, 61440, Note_on_c, 0, 85, 64
1, 62351, Note_on_c, 0, 75, 0
1, 62351, Note_on_c, 0, 85, 0
1, 63600, Note_on_c, 0, 82, 64
1, 63600, Note_on_c, 0, 94, 64
1, 63827, Note_on_c, 0, 82, 0
1, 63827, Note_on_c, 0, 94, 0
1, 63840, Note_on_c, 0, 83, 64
1, 63840, Note_on_c, 0, 95, 64
1, 64067, Note_on_c, 0, 83, 0
1, 64067, Note_on_c, 0, 95, 0
1, 64080, Note_on_c, 0, 82, 64
1, 64080, Note_on_c, 0, 94, 64
1, 64307, Note_on_c, 0, 82, 0
1, 64307, Note_on_c, 0, 94, 0
1, 64320, Note_on_c, 0, 85, 64
1, 64320, Note_on_c, 0, 97, 64
1, 66143, Note_on_c, 0, 85, 0
1, 66143, Note_on_c, 0, 97, 0
1, 67200, Note_on_c, 0, 75, 84
1, 67200, Note_on_c, 0, 71, 76
1, 67439, Note_on_c, 0, 71, 0
1, 67680, Note_on_c, 0, 71, 76
1, 67883, Note_on_c, 0, 75, 0
1, 67920, Note_on_c, 0, 80, 84
1, 68135, Note_on_c, 0, 71, 0
1, 68375, Note_on_c, 0, 80, 0
1, 68400, Note_on_c, 0, 83, 84
1, 68400, Note_on_c, 0, 71, 76
1, 68627, Note_on_c, 0, 83, 0
1, 68627, Note_on_c, 0, 71, 0
1, 68640, Note_on_c, 0, 77, 80
1, 68640, Note_on_c, 0, 80, 84
1, 68879, Note_on_c, 0, 77, 0
1, 68879, Note_on_c, 0, 80, 0
1, 69120, Note_on_c, 0, 82, 84
1, 69347, Note_on_c, 0, 82, 0
1, 69360, Note_on_c, 0, 83, 84
1, 69587, Note_on_c, 0, 83, 0
1, 69600, Note_on_c, 0, 85, 84
1, 69827, Note_on_c, 0, 85, 0
1, 69840, Note_on_c, 0, 82, 84
1, 70067, Note_on_c, 0, 82, 0
1, 70080, Note_on_c, 0, 83, 84
1, 70080, Note_on_c, 0, 71, 76
1, 70319, Note_on_c, 0, 71, 0
1, 70560, Note_on_c, 0, 71, 76
1, 70763, Note_on_c, 0, 83, 0
1, 70800, Note_on_c, 0, 82, 84
1, 71015, Note_on_c, 0, 71, 0
1, 71255, Note_on_c, 0, 82, 0
1, 71280, Note_on_c, 0, 80, 84
1, 71280, Note_on_c, 0, 71, 76
1, 71393, Note_on_c, 0, 80, 0
1, 71400, Note_on_c, 0, 78, 84
1, 71507, Note_on_c, 0, 71, 0
1, 71513, Note_on_c, 0, 78, 0
1, 71520, Note_on_c, 0, 65, 84
1, 71520, Note_on_c, 0, 77, 84
1, 71759, Note_on_c, 0, 65, 0
1, 71759, Note_on_c, 0, 77, 0
1, 72000, Note_on_c, 0, 83, 84
1, 72227, Note_on_c, 0, 83, 0
1, 72240, Note_on_c, 0, 85, 84
1, 72467, Note_on_c, 0, 85, 0
1, 72480, Note_on_c, 0, 87, 84
1, 72707, Note_on_c, 0, 87, 0
1, 72720, Note_on_c, 0, 89, 84
1, 72947, Note_on_c, 0, 89, 0
1, 72960, Note_on_c, 0, 83, 84
1, 72960, Note_on_c, 0, 71, 76
1, 73199, Note_on_c, 0, 71, 0
1, 73440, Note_on_c, 0, 71, 76
1, 73643, Note_on_c, 0, 83, 0
1, 73680, Note_on_c, 0, 82, 84
1, 73895, Note_on_c, 0, 71, 0
1, 74135, Note_on_c, 0, 82, 0
1, 74160, Note_on_c, 0, 75, 84
1, 74160, Note_on_c, 0, 71, 76
1, 74387, Note_on_c, 0, 75, 0
1, 74387, Note_on_c, 0, 71, 0
1, 74400, Note_on_c, 0, 80, 84
1, 74400, Note_on_c, 0, 73, 80
1, 74639, Note_on_c, 0, 73, 0
1, 74879, Note_on_c, 0, 80, 0
1, 74880, Note_on_c, 0, 78, 84
1, 75359, Note_on_c, 0, 78, 0
1, 75360, Note_on_c, 0, 77, 84
1, 75815, Note_on_c, 0, 77, 0
1, 75840, Note_on_c, 0, 78, 84
1, 75840, Note_on_c, 0, 71, 76
1, 76067, Note_on_c, 0, 78, 0
1, 76079, Note_on_c, 0, 71, 0
1, 76080, Note_on_c, 0, 77, 84
1, 76307, Note_on_c, 0, 77, 0
1, 76320, Note_on_c, 0, 75, 84
1, 76320, Note_on_c, 0, 71, 76
1, 76547, Note_on_c, 0, 75, 0
1, 76560, Note_on_c, 0, 73, 84
1, 76775, Note_on_c, 0, 71, 0
1, 77015, Note_on_c, 0, 73, 0
1, 77040, Note_on_c, 0, 80, 84
1, 77040, Note_on_c, 0, 71, 76
1, 77267, Note_on_c, 0, 80, 0
1, 77267, Note_on_c, 0, 71, 0
1, 77280, Note_on_c, 0, 75, 84
1, 77280, Note_on_c, 0, 65, 80
1, 77519, Note_on_c, 0, 65, 0
1, 77963, Note_on_c, 0, 75, 0
1, 78000, Note_on_c, 0, 70, 84
1, 78227, Note_on_c, 0, 70, 0
1, 78240, Note_on_c, 0, 71, 84
1, 78467, Note_on_c, 0, 71, 0
1, 78480, Note_on_c, 0, 70, 84
1, 78707, Note_on_c, 0, 70, 0
1, 78720, Note_on_c, 0, 73, 84
1, 80543, Note_on_c, 0, 73, 0
1, 80640, Note_on_c, 0, 77, 84
1, 80867, Note_on_c, 0, 77, 0
1, 80880, Note_on_c, 0, 78, 84
1, 81107, Note_on_c, 0, 78, 0
1, 81120, Note_on_c, 0, 77, 84
1, 81347, Note_on_c, 0, 77, 0
1, 81360, Note_on_c, 0, 78, 84
1, 81587, Note_on_c, 0, 78, 0
1, 81600, Note_on_c, 0, 77, 84
1, 82283, Note_on_c, 0, 77, 0
1, 82320, Note_on_c, 0, 80, 84
1, 83003, Note_on_c, 0, 80, 0
1, 83040, Note_on_c, 0, 75, 84
1, 83723, Note_on_c, 0, 75, 0
1, 83760, Note_on_c, 0, 82, 84
1, 83987, Note_on_c, 0, 82, 0
1, 84000, Note_on_c, 0, 83, 84
1, 84227, Note_on_c, 0, 83, 0
1, 84240, Note_on_c, 0, 82, 84
1, 84467, Note_on_c, 0, 82, 0
1, 84480, Note_on_c, 0, 85, 84
1, 85847, Note_on_c, 0, 85, 0
1, 86640, Note_on_c, 0, 82, 80
1, 86640, Note_on_c, 0, 94, 80
1, 86867, Note_on_c, 0, 82, 0
1, 86867, Note_on_c, 0, 94, 0
1, 86880, Note_on_c, 0, 83, 80
1, 86880, Note_on_c, 0, 95, 80
1, 87107, Note_on_c, 0, 83, 0
1, 87107, Note_on_c, 0, 95, 0
1, 87120, Note_on_c, 0, 82, 80
1, 87120, Note_on_c, 0, 94, 80
1, 87347, Note_on_c, 0, 82, 0
1, 87347, Note_on_c, 0, 94, 0
1, 87360, Note_on_c, 0, 85, 80
1, 87360, Note_on_c, 0, 97, 80
1, 90095, Note_on_c, 0, 85, 0
1, 90095, Note_on_c, 0, 97, 0
1, 90240, Time_signature, 4, 2, 24, 8
1, 90240, Key_signature, 3, "major"
1, 90240, Tempo, 521738
1, 90528, Note_on_c, 0, 52, 64
1, 90709, Note_on_c, 0, 52, 0
1, 90720, Note_on_c, 0, 57, 64
1, 90995, Note_on_c, 0, 57, 0
1, 91008, Note_on_c, 0, 59, 64
1, 91465, Note_on_c, 0, 59, 0
1, 91488, Note_on_c, 0, 52, 64
1, 91669, Note_on_c, 0, 52, 0
1, 91680, Note_on_c, 0, 57, 64
1, 91955, Note_on_c, 0, 57, 0
1, 91968, Note_on_c, 0, 59, 64
1, 92149, Note_on_c, 0, 59, 0
1, 92448, Note_on_c, 0, 52, 64
1, 92629, Note_on_c, 0, 52, 0
1, 92640, Note_on_c, 0, 57, 64
1, 92915, Note_on_c, 0, 57, 0
1, 92928, Note_on_c, 0, 59, 64
1, 93385, Note_on_c, 0, 59, 0
1, 93408, Note_on_c, 0, 52, 64
1, 93589, Note_on_c, 0, 52, 0
1, 93600, Note_on_c, 0, 57, 64
1, 93875, Note_on_c, 0, 57, 0
1, 93888, Note_on_c, 0, 59, 64
1, 94069, Note_on_c, 0, 59, 0
1, 94368, Note_on_c, 0, 52, 64
1, 94549, Note_on_c, 0, 52, 0
1, 94560, Note_on_c, 0, 57, 64
1, 94835, Note_on_c, 0, 57, 0
1, 94848, Note_on_c, 0, 59, 64
1, 95305, Note_on_c, 0, 59, 0
1, 95328, Note_on_c, 0, 52, 64
1, 95509, Note_on_c, 0, 52, 0
1, 95520, Note_on_c, 0, 57, 64
1, 95795, Note_on_c, 0, 57, 0
1, 95808, Note_on_c, 0, 59, 64
1, 95989, Note_on_c, 0, 59, 0
1, 96288, Note_on_c, 0, 52, 64
1, 96469, Note_on_c, 0, 52, 0
1, 96480, Note_on_c, 0, 57, 64
1, 96755, Note_on_c, 0, 57, 0
1, 96768, Note_on_c, 0, 64, 64
1, 96960, Tempo, 1173911
1, 97861, Note_on_c, 0, 64, 0
1, 97919, Tempo, 521738
1, 98208, Note_on_c, 0, 52, 64
1, 98389, Note_on_c, 0, 52, 0
1, 98400, Note_on_c, 0, 57, 64
1, 98675, Note_on_c, 0, 57, 0
1, 98688, Note_on_c, 0, 59, 64
1, 99145, Note_on_c, 0, 59, 0
1, 99168, Note_on_c, 0, 52, 64
1, 99349, Note_on_c, 0, 52, 0
1, 99360, Note_on_c, 0, 57, 64
1, 99635, Note_on_c, 0, 57, 0
1, 99648, Note_on_c, 0, 64, 64
1, 99829, Note_on_c, 0, 64, 0
1, 100128, Note_on_c, 0, 52, 64
1, 100309, Note_on_c, 0, 52, 0
1, 100320, Note_on_c, 0, 57, 64
1, 100595, Note_on_c, 0, 57, 0
1, 100608, Note_on_c, 0, 64, 64
1, 101065, Note_on_c, 0, 64, 0
1, 101088, Note_on_c, 0, 62, 64
1, 101269, Note_on_c, 0, 62, 0
1, 101280, Note_on_c, 0, 61, 64
1, 101555, Note_on_c, 0, 61, 0
1, 101568, Note_on_c, 0, 57, 64
1, 101749, Note_on_c, 0, 57, 0
1, 102048, Note_on_c, 0, 52, 64
1, 102229, Note_on_c, 0, 52, 0
1, 102240, Note_on_c, 0, 57, 64
1, 102515, Note_on_c, 0, 57, 0
1, 102528, Note_on_c, 0, 59, 64
1, 102985, Note_on_c, 0, 59, 0
1, 103008, Note_on_c, 0, 52, 64
1, 103189, Note_on_c, 0, 52, 0
1, 103200, Note_on_c, 0, 57, 64
1, 103475, Note_on_c, 0, 57, 0
1, 103488, Note_on_c, 0, 59, 64
1, 103669, Note_on_c, 0, 59, 0
1, 103968, Note_on_c, 0, 57, 64
1, 104149, Note_on_c, 0, 57, 0
1, 104160, Note_on_c, 0, 59, 64
1, 104400, Note_on_c, 0, 57, 64
1, 104412, Note_on_c, 0, 62, 64
1, 104425, Note_on_c, 0, 64, 64
1, 104435, Note_on_c, 0, 59, 0
1, 104640, Tempo, 782607
1, 105550, Note_on_c, 0, 62, 0
1, 105550, Note_on_c, 0, 64, 0
1, 105551, Note_on_c, 0, 57, 0
1, 105599, Tempo, 521738
1, 105600, Note_on_c, 0, 64, 64
1, 106326, Note_on_c, 0, 64, 0
1, 106368, Note_on_c, 0, 76, 64
1, 107461, Note_on_c, 0, 76, 0
1, 107520, Note_on_c, 0, 71, 64
1, 109343, Note_on_c, 0, 71, 0
1, 109440, Note_on_c, 0, 69, 64
1, 110166, Note_on_c, 0, 69, 0
1, 110208, Note_on_c, 0, 76, 64
1, 111301, Note_on_c, 0, 76, 0
1, 111360, Note_on_c, 0, 64, 64
1, 113183, Note_on_c, 0, 64, 0
1, 113280, Note_on_c, 0, 64, 64
1, 114191, Note_on_c, 0, 64, 0
1, 114240, Note_on_c, 0, 69, 64
1, 115151, Note_on_c, 0, 69, 0
1, 115200, Note_on_c, 0, 64, 64
1, 115258, Note_on_c, 0, 64, 0
1, 115259, Note_on_c, 0, 76, 64
1, 115924, Note_on_c, 0, 76, 0
1, 115968, Note_on_c, 0, 78, 64
1, 117061, Note_on_c, 0, 78, 0
1, 117120, Note_on_c, 0, 76, 64
1, 118031, Note_on_c, 0, 76, 0
1, 118080, Note_on_c, 0, 71, 64
1, 118806, Note_on_c, 0, 71, 0
1, 118848, Note_on_c, 0, 69, 64
1, 120853, Note_on_c, 0, 69, 0
1, 120960, Note_on_c, 0, 64, 64
1, 121686, Note_on_c, 0, 64, 0
1, 121728, Note_on_c, 0, 76, 64
1, 122821, Note_on_c, 0, 76, 0
1, 122880, Note_on_c, 0, 71, 64
1, 124703, Note_on_c, 0, 71, 0
1, 124800, Note_on_c, 0, 69, 64
1, 125526, Note_on_c, 0, 69, 0
1, 125568, Note_on_c, 0, 76, 64
1, 126476, Note_on_c, 0, 76, 0
1, 126528, Note_on_c, 0, 64, 64
1, 128533, Note_on_c, 0, 64, 0
1, 128640, Note_on_c, 0, 64, 64
1, 129551, Note_on_c, 0, 64, 0
1, 129600, Note_on_c, 0, 69, 64
1, 130511, Note_on_c, 0, 69, 0
1, 130560, Note_on_c, 0, 68, 64
1, 130560, Note_on_c, 0, 76, 64
1, 131471, Note_on_c, 0, 68, 0
1, 131471, Note_on_c, 0, 76, 0
1, 131520, Note_on_c, 0, 78, 64
1, 132431, Note_on_c, 0, 78, 0
1, 132480, Note_on_c, 0, 64, 64
1, 132538, Note_on_c, 0, 64, 0
1, 132539, Note_on_c, 0, 69, 64
1, 132597, Note_on_c, 0, 69, 0
1, 132599, Note_on_c, 0, 76, 64
1, 133396, Note_on_c, 0, 76, 0
1, 133440, Note_on_c, 0, 71, 64
1, 134166, Note_on_c, 0, 71, 0
1, 134208, Note_on_c, 0, 69, 64
1, 136213, Note_on_c, 0, 69, 0
1, 136320, Time_signature, 6, 2, 24, 8
1, 136320, Key_signature, -5, "major"
1, 136320, Tempo, 250000
1, 136320, Note_on_c, 0, 58, 80
1, 136320, Note_on_c, 0, 70, 80
1, 136439, Note_on_c, 0, 58, 0
1, 136439, Note_on_c, 0, 70, 0
1, 136560, Note_on_c, 0, 61, 80
1, 136679, Note_on_c, 0, 61, 0
1, 136800, Note_on_c, 0, 60, 80
1, 136919, Note_on_c, 0, 60, 0
1, 137040, Note_on_c, 0, 61, 80
1, 137159, Note_on_c, 0, 61, 0
1, 137280, Note_on_c, 0, 58, 80
1, 137519, Note_on_c, 0, 58, 0
1, 137760, Note_on_c, 0, 58, 80
1, 137879, Note_on_c, 0, 58, 0
1, 138000, Note_on_c, 0, 60, 80
1, 138119, Note_on_c, 0, 60, 0
1, 138240, Note_on_c, 0, 61, 80
1, 138359, Note_on_c, 0, 61, 0
1, 138480, Note_on_c, 0, 68, 80
1, 138599, Note_on_c, 0, 68, 0
1, 138720, Note_on_c, 0, 65, 80
1, 138959, Note_on_c, 0, 65, 0
1, 139200, Note_on_c, 0, 58, 80
1, 139319, Note_on_c, 0, 58, 0
1, 139440, Note_on_c, 0, 61, 80
1, 139559, Note_on_c, 0, 61, 0
1, 139680, Note_on_c, 0, 60, 80
1, 139799, Note_on_c, 0, 60, 0
1, 139920, Note_on_c, 0, 61, 80
1, 140039, Note_on_c, 0, 61, 0
1, 140160, Note_on_c, 0, 58, 80
1, 140399, Note_on_c, 0, 58, 0
1, 140640, Note_on_c, 0, 58, 80
1, 140759, Note_on_c, 0, 58, 0
1, 140880, Note_on_c, 0, 60, 80
1, 140999, Note_on_c, 0, 60, 0
1, 141120, Note_on_c, 0, 61, 80
1, 141239, Note_on_c, 0, 61, 0
1, 141360, Note_on_c, 0, 68, 80
1, 141479, Note_on_c, 0, 68, 0
1, 141600, Note_on_c, 0, 65, 80
1, 141839, Note_on_c, 0, 65, 0
1, 142080, Note_on_c, 0, 61, 80
1, 142080, Note_on_c, 0, 73, 80
1, 142307, Note_on_c, 0, 61, 0
1, 142307, Note_on_c, 0, 73, 0
1, 142320, Note_on_c, 0, 61, 80
1, 142547, Note_on_c, 0, 61, 0
1, 142560, Note_on_c, 0, 60, 80
1, 142787, Note_on_c, 0, 60, 0
1, 142800, Note_on_c, 0, 61, 80
1, 143027, Note_on_c, 0, 61, 0
1, 143040, Note_on_c, 0, 58, 80
1, 143495, Note_on_c, 0, 58, 0
1, 143520, Note_on_c, 0, 58, 80
1, 143747, Note_on_c, 0, 58, 0
1, 143760, Note_on_c, 0, 60, 80
1, 143987, Note_on_c, 0, 60, 0
1, 144000, Note_on_c, 0, 61, 80
1, 144227, Note_on_c, 0, 61, 0
1, 144240, Note_on_c, 0, 68, 80
1, 144467, Note_on_c, 0, 68, 0
1, 144480, Note_on_c, 0, 65, 80
1, 144935, Note_on_c, 0, 65, 0
1, 144960, Note_on_c, 0, 60, 80
1, 144960, Note_on_c, 0, 63, 80
1, 144960, Note_on_c, 0, 72, 80
1, 145415, Note_on_c, 0, 60, 0
1, 145415, Note_on_c, 0, 63, 0
1, 145415, Note_on_c, 0, 72, 0
1, 145440, Note_on_c, 0, 72, 80
1, 145895, Note_on_c, 0, 72, 0
1, 145920, Note_on_c, 0, 70, 80
1, 146375, Note_on_c, 0, 70, 0
1, 146400, Note_on_c, 0, 68, 80
1, 146627, Note_on_c, 0, 68, 0
1, 146640, Note_on_c, 0, 66, 80
1, 146867, Note_on_c, 0, 66, 0
1, 146880, Note_on_c, 0, 65, 80
1, 147335, Note_on_c, 0, 65, 0
1, 147360, Note_on_c, 0, 68, 80
1, 147815, Note_on_c, 0, 68, 0
1, 147840, Note_on_c, 0, 65, 80
1, 147840, Note_on_c, 0, 70, 80
1, 148067, Note_on_c, 0, 65, 0
1, 148067, Note_on_c, 0, 70, 0
1, 148080, Note_on_c, 0, 61, 80
1, 148307, Note_on_c, 0, 61, 0
1, 148320, Note_on_c, 0, 60, 80
1, 148320, Note_on_c, 0, 66, 80
1, 148547, Note_on_c, 0, 60, 0
1, 148547, Note_on_c, 0, 66, 0
1, 148560, Note_on_c, 0, 61, 80
1, 148560, Note_on_c, 0, 66, 80
1, 148787, Note_on_c, 0, 61, 0
1, 148787, Note_on_c, 0, 66, 0
1, 148800, Note_on_c, 0, 58, 80
1, 149255, Note_on_c, 0, 58, 0
1, 149280, Note_on_c, 0, 58, 80
1, 149507, Note_on_c, 0, 58, 0
1, 149520, Note_on_c, 0, 60, 80
